target_object_position_0,target_object_position_1,target_object_position_2
0.4439336657524109,-0.1204983443021774,0.4356957972049713
0.4439336657524109,-0.1204983443021774,0.4356957972049713
0.4439336657524109,-0.1204983443021774,0.4356957972049713
0.4439336657524109,-0.1204983443021774,0.4356957972049713
0.4439336657524109,-0.1204983443021774,0.4356957972049713
0.4439336657524109,-0.1204983443021774,0.4356957972049713
0.4439336657524109,-0.1204983443021774,0.4356957972049713
0.4439336657524109,-0.1204983443021774,0.4356957972049713
0.4439336657524109,-0.1204983443021774,0.4356957972049713
0.4439336657524109,-0.1204983443021774,0.4356957972049713
0.4439336657524109,-0.1204983443021774,0.4356957972049713
0.4439336657524109,-0.1204983443021774,0.4356957972049713
0.4439336657524109,-0.1204983443021774,0.4356957972049713
0.4439336657524109,-0.1204983443021774,0.4356957972049713
0.4439336657524109,-0.1204983443021774,0.4356957972049713
0.4439336657524109,-0.1204983443021774,0.4356957972049713
0.4439336657524109,-0.1204983443021774,0.4356957972049713
0.4439336657524109,-0.1204983443021774,0.4356957972049713
0.4439336657524109,-0.1204983443021774,0.4356957972049713
0.4439336657524109,-0.1204983443021774,0.4356957972049713
0.4439336657524109,-0.1204983443021774,0.4356957972049713
0.4439336657524109,-0.1204983443021774,0.4356957972049713
0.4439336657524109,-0.1204983443021774,0.4356957972049713
0.4439336657524109,-0.1204983443021774,0.4356957972049713
0.4439336657524109,-0.1204983443021774,0.4356957972049713
0.4439336657524109,-0.1204983443021774,0.4356957972049713
0.4439336657524109,-0.1204983443021774,0.4356957972049713
0.4439336657524109,-0.1204983443021774,0.4356957972049713
0.4439336657524109,-0.1204983443021774,0.4356957972049713
0.4439336657524109,-0.1204983443021774,0.4356957972049713
0.4439336657524109,-0.1204983443021774,0.4356957972049713
0.4439336657524109,-0.1204983443021774,0.4356957972049713
0.4439336657524109,-0.1204983443021774,0.4356957972049713
0.4439336657524109,-0.1204983443021774,0.4356957972049713
0.4439336657524109,-0.1204983443021774,0.4356957972049713
0.4439336657524109,-0.1204983443021774,0.4356957972049713
0.4439336657524109,-0.1204983443021774,0.4356957972049713
0.4439336657524109,-0.1204983443021774,0.4356957972049713
0.4439336657524109,-0.1204983443021774,0.4356957972049713
0.4439336657524109,-0.1204983443021774,0.4356957972049713
0.4439336657524109,-0.1204983443021774,0.4356957972049713
0.4439336657524109,-0.1204983443021774,0.4356957972049713
0.4439336657524109,-0.1204983443021774,0.4356957972049713
0.4439336657524109,-0.1204983443021774,0.4356957972049713
0.4439336657524109,-0.1204983443021774,0.4356957972049713
0.4439336657524109,-0.1204983443021774,0.4356957972049713
0.4439336657524109,-0.1204983443021774,0.4356957972049713
0.4439336657524109,-0.1204983443021774,0.4356957972049713
0.4439336657524109,-0.1204983443021774,0.4356957972049713
0.4439336657524109,-0.1204983443021774,0.4356957972049713
0.4439336657524109,-0.1204983443021774,0.4356957972049713
0.4439336657524109,-0.1204983443021774,0.4356957972049713
0.4439336657524109,-0.1204983443021774,0.4356957972049713
0.4439336657524109,-0.1204983443021774,0.4356957972049713
0.4439336657524109,-0.1204983443021774,0.4356957972049713
0.4439336657524109,-0.1204983443021774,0.4356957972049713
0.4439336657524109,-0.1204983443021774,0.4356957972049713
0.4439336657524109,-0.1204983443021774,0.4356957972049713
0.4439336657524109,-0.1204983443021774,0.4356957972049713
0.4439336657524109,-0.1204983443021774,0.4356957972049713
0.4439336657524109,-0.1204983443021774,0.4356957972049713
0.4439336657524109,-0.1204983443021774,0.4356957972049713
0.4439336657524109,-0.1204983443021774,0.4356957972049713
0.4439336657524109,-0.1204983443021774,0.4356957972049713
0.4439336657524109,-0.1204983443021774,0.4356957972049713
0.4439336657524109,-0.1204983443021774,0.4356957972049713
0.4439336657524109,-0.1204983443021774,0.4356957972049713
0.4439336657524109,-0.1204983443021774,0.4356957972049713
0.4439336657524109,-0.1204983443021774,0.4356957972049713
0.4439336657524109,-0.1204983443021774,0.4356957972049713
0.4439336657524109,-0.1204983443021774,0.4356957972049713
0.4439336657524109,-0.1204983443021774,0.4356957972049713
0.4439336657524109,-0.1204983443021774,0.4356957972049713
0.4439336657524109,-0.1204983443021774,0.4356957972049713
0.4439336657524109,-0.1204983443021774,0.4356957972049713
0.4439336657524109,-0.1204983443021774,0.4356957972049713
0.4439336657524109,-0.1204983443021774,0.4356957972049713
0.4439336657524109,-0.1204983443021774,0.4356957972049713
0.4439336657524109,-0.1204983443021774,0.4356957972049713
0.4439336657524109,-0.1204983443021774,0.4356957972049713
0.4439336657524109,-0.1204983443021774,0.4356957972049713
0.4439336657524109,-0.1204983443021774,0.4356957972049713
0.4439336657524109,-0.1204983443021774,0.4356957972049713
0.4439336657524109,-0.1204983443021774,0.4356957972049713
0.4439336657524109,-0.1204983443021774,0.4356957972049713
0.4439336657524109,-0.1204983443021774,0.4356957972049713
0.4439336657524109,-0.1204983443021774,0.4356957972049713
0.4439336657524109,-0.1204983443021774,0.4356957972049713
0.4439336657524109,-0.1204983443021774,0.4356957972049713
0.4439336657524109,-0.1204983443021774,0.4356957972049713
0.4439336657524109,-0.1204983443021774,0.4356957972049713
0.4439336657524109,-0.1204983443021774,0.4356957972049713
0.4439336657524109,-0.1204983443021774,0.4356957972049713
0.4439336657524109,-0.1204983443021774,0.4356957972049713
0.4439336657524109,-0.1204983443021774,0.4356957972049713
0.4439336657524109,-0.1204983443021774,0.4356957972049713
0.4439336657524109,-0.1204983443021774,0.4356957972049713
0.4439336657524109,-0.1204983443021774,0.4356957972049713
0.4439336657524109,-0.1204983443021774,0.4356957972049713
0.4759217202663421,0.1767792701721191,0.488851249217987
0.4759217202663421,0.1767792701721191,0.488851249217987
0.4759217202663421,0.1767792701721191,0.488851249217987
0.4759217202663421,0.1767792701721191,0.488851249217987
0.4759217202663421,0.1767792701721191,0.488851249217987
0.4759217202663421,0.1767792701721191,0.488851249217987
0.4759217202663421,0.1767792701721191,0.488851249217987
0.4759217202663421,0.1767792701721191,0.488851249217987
0.4759217202663421,0.1767792701721191,0.488851249217987
0.4759217202663421,0.1767792701721191,0.488851249217987
0.4759217202663421,0.1767792701721191,0.488851249217987
0.4759217202663421,0.1767792701721191,0.488851249217987
0.4759217202663421,0.1767792701721191,0.488851249217987
0.4759217202663421,0.1767792701721191,0.488851249217987
0.4759217202663421,0.1767792701721191,0.488851249217987
0.4759217202663421,0.1767792701721191,0.488851249217987
0.4759217202663421,0.1767792701721191,0.488851249217987
0.4759217202663421,0.1767792701721191,0.488851249217987
0.4759217202663421,0.1767792701721191,0.488851249217987
0.4759217202663421,0.1767792701721191,0.488851249217987
0.4759217202663421,0.1767792701721191,0.488851249217987
0.4759217202663421,0.1767792701721191,0.488851249217987
0.4759217202663421,0.1767792701721191,0.488851249217987
0.4759217202663421,0.1767792701721191,0.488851249217987
0.4759217202663421,0.1767792701721191,0.488851249217987
0.4759217202663421,0.1767792701721191,0.488851249217987
0.4759217202663421,0.1767792701721191,0.488851249217987
0.4759217202663421,0.1767792701721191,0.488851249217987
0.4759217202663421,0.1767792701721191,0.488851249217987
0.4759217202663421,0.1767792701721191,0.488851249217987
0.4759217202663421,0.1767792701721191,0.488851249217987
0.4759217202663421,0.1767792701721191,0.488851249217987
0.4759217202663421,0.1767792701721191,0.488851249217987
0.4759217202663421,0.1767792701721191,0.488851249217987
0.4759217202663421,0.1767792701721191,0.488851249217987
0.4759217202663421,0.1767792701721191,0.488851249217987
0.4759217202663421,0.1767792701721191,0.488851249217987
0.4759217202663421,0.1767792701721191,0.488851249217987
0.4759217202663421,0.1767792701721191,0.488851249217987
0.4759217202663421,0.1767792701721191,0.488851249217987
0.4759217202663421,0.1767792701721191,0.488851249217987
0.4759217202663421,0.1767792701721191,0.488851249217987
0.4759217202663421,0.1767792701721191,0.488851249217987
0.4759217202663421,0.1767792701721191,0.488851249217987
0.4759217202663421,0.1767792701721191,0.488851249217987
0.4759217202663421,0.1767792701721191,0.488851249217987
0.4759217202663421,0.1767792701721191,0.488851249217987
0.4759217202663421,0.1767792701721191,0.488851249217987
0.4759217202663421,0.1767792701721191,0.488851249217987
0.4759217202663421,0.1767792701721191,0.488851249217987
0.4759217202663421,0.1767792701721191,0.488851249217987
0.4759217202663421,0.1767792701721191,0.488851249217987
0.4759217202663421,0.1767792701721191,0.488851249217987
0.4759217202663421,0.1767792701721191,0.488851249217987
0.4759217202663421,0.1767792701721191,0.488851249217987
0.4759217202663421,0.1767792701721191,0.488851249217987
0.4759217202663421,0.1767792701721191,0.488851249217987
0.4759217202663421,0.1767792701721191,0.488851249217987
0.4759217202663421,0.1767792701721191,0.488851249217987
0.4759217202663421,0.1767792701721191,0.488851249217987
0.4759217202663421,0.1767792701721191,0.488851249217987
0.4759217202663421,0.1767792701721191,0.488851249217987
0.4759217202663421,0.1767792701721191,0.488851249217987
0.4759217202663421,0.1767792701721191,0.488851249217987
0.4759217202663421,0.1767792701721191,0.488851249217987
0.4759217202663421,0.1767792701721191,0.488851249217987
0.4759217202663421,0.1767792701721191,0.488851249217987
0.4759217202663421,0.1767792701721191,0.488851249217987
0.4759217202663421,0.1767792701721191,0.488851249217987
0.4759217202663421,0.1767792701721191,0.488851249217987
0.4759217202663421,0.1767792701721191,0.488851249217987
0.4759217202663421,0.1767792701721191,0.488851249217987
0.4759217202663421,0.1767792701721191,0.488851249217987
0.4759217202663421,0.1767792701721191,0.488851249217987
0.4759217202663421,0.1767792701721191,0.488851249217987
0.4759217202663421,0.1767792701721191,0.488851249217987
0.4759217202663421,0.1767792701721191,0.488851249217987
0.4759217202663421,0.1767792701721191,0.488851249217987
0.4759217202663421,0.1767792701721191,0.488851249217987
0.4759217202663421,0.1767792701721191,0.488851249217987
0.4759217202663421,0.1767792701721191,0.488851249217987
0.4759217202663421,0.1767792701721191,0.488851249217987
0.4759217202663421,0.1767792701721191,0.488851249217987
0.4759217202663421,0.1767792701721191,0.488851249217987
0.4759217202663421,0.1767792701721191,0.488851249217987
0.4759217202663421,0.1767792701721191,0.488851249217987
0.4759217202663421,0.1767792701721191,0.488851249217987
0.4759217202663421,0.1767792701721191,0.488851249217987
0.4759217202663421,0.1767792701721191,0.488851249217987
0.4759217202663421,0.1767792701721191,0.488851249217987
0.4759217202663421,0.1767792701721191,0.488851249217987
0.4759217202663421,0.1767792701721191,0.488851249217987
0.4759217202663421,0.1767792701721191,0.488851249217987
0.4759217202663421,0.1767792701721191,0.488851249217987
0.4759217202663421,0.1767792701721191,0.488851249217987
0.4759217202663421,0.1767792701721191,0.488851249217987
0.4759217202663421,0.1767792701721191,0.488851249217987
0.4759217202663421,0.1767792701721191,0.488851249217987
0.4759217202663421,0.1767792701721191,0.488851249217987
0.4759217202663421,0.1767792701721191,0.488851249217987
0.5552899241447449,0.0693482756614685,0.2585084438323974
0.5552899241447449,0.0693482756614685,0.2585084438323974
0.5552899241447449,0.0693482756614685,0.2585084438323974
0.5552899241447449,0.0693482756614685,0.2585084438323974
0.5552899241447449,0.0693482756614685,0.2585084438323974
0.5552899241447449,0.0693482756614685,0.2585084438323974
0.5552899241447449,0.0693482756614685,0.2585084438323974
0.5552899241447449,0.0693482756614685,0.2585084438323974
0.5552899241447449,0.0693482756614685,0.2585084438323974
0.5552899241447449,0.0693482756614685,0.2585084438323974
0.5552899241447449,0.0693482756614685,0.2585084438323974
0.5552899241447449,0.0693482756614685,0.2585084438323974
0.5552899241447449,0.0693482756614685,0.2585084438323974
0.5552899241447449,0.0693482756614685,0.2585084438323974
0.5552899241447449,0.0693482756614685,0.2585084438323974
0.5552899241447449,0.0693482756614685,0.2585084438323974
0.5552899241447449,0.0693482756614685,0.2585084438323974
0.5552899241447449,0.0693482756614685,0.2585084438323974
0.5552899241447449,0.0693482756614685,0.2585084438323974
0.5552899241447449,0.0693482756614685,0.2585084438323974
0.5552899241447449,0.0693482756614685,0.2585084438323974
0.5552899241447449,0.0693482756614685,0.2585084438323974
0.5552899241447449,0.0693482756614685,0.2585084438323974
0.5552899241447449,0.0693482756614685,0.2585084438323974
0.5552899241447449,0.0693482756614685,0.2585084438323974
0.5552899241447449,0.0693482756614685,0.2585084438323974
0.5552899241447449,0.0693482756614685,0.2585084438323974
0.5552899241447449,0.0693482756614685,0.2585084438323974
0.5552899241447449,0.0693482756614685,0.2585084438323974
0.5552899241447449,0.0693482756614685,0.2585084438323974
0.5552899241447449,0.0693482756614685,0.2585084438323974
0.5552899241447449,0.0693482756614685,0.2585084438323974
0.5552899241447449,0.0693482756614685,0.2585084438323974
0.5552899241447449,0.0693482756614685,0.2585084438323974
0.5552899241447449,0.0693482756614685,0.2585084438323974
0.5552899241447449,0.0693482756614685,0.2585084438323974
0.5552899241447449,0.0693482756614685,0.2585084438323974
0.5552899241447449,0.0693482756614685,0.2585084438323974
0.5552899241447449,0.0693482756614685,0.2585084438323974
0.5552899241447449,0.0693482756614685,0.2585084438323974
0.5552899241447449,0.0693482756614685,0.2585084438323974
0.5552899241447449,0.0693482756614685,0.2585084438323974
0.5552899241447449,0.0693482756614685,0.2585084438323974
0.5552899241447449,0.0693482756614685,0.2585084438323974
0.5552899241447449,0.0693482756614685,0.2585084438323974
0.5552899241447449,0.0693482756614685,0.2585084438323974
0.5552899241447449,0.0693482756614685,0.2585084438323974
0.5552899241447449,0.0693482756614685,0.2585084438323974
0.5552899241447449,0.0693482756614685,0.2585084438323974
0.5552899241447449,0.0693482756614685,0.2585084438323974
0.5552899241447449,0.0693482756614685,0.2585084438323974
0.5552899241447449,0.0693482756614685,0.2585084438323974
0.5552899241447449,0.0693482756614685,0.2585084438323974
0.5552899241447449,0.0693482756614685,0.2585084438323974
0.5552899241447449,0.0693482756614685,0.2585084438323974
0.5552899241447449,0.0693482756614685,0.2585084438323974
0.5552899241447449,0.0693482756614685,0.2585084438323974
0.5552899241447449,0.0693482756614685,0.2585084438323974
0.5552899241447449,0.0693482756614685,0.2585084438323974
0.5552899241447449,0.0693482756614685,0.2585084438323974
0.5552899241447449,0.0693482756614685,0.2585084438323974
0.5552899241447449,0.0693482756614685,0.2585084438323974
0.5552899241447449,0.0693482756614685,0.2585084438323974
0.5552899241447449,0.0693482756614685,0.2585084438323974
0.5552899241447449,0.0693482756614685,0.2585084438323974
0.5552899241447449,0.0693482756614685,0.2585084438323974
0.5552899241447449,0.0693482756614685,0.2585084438323974
0.5552899241447449,0.0693482756614685,0.2585084438323974
0.5552899241447449,0.0693482756614685,0.2585084438323974
0.5552899241447449,0.0693482756614685,0.2585084438323974
0.5552899241447449,0.0693482756614685,0.2585084438323974
0.5552899241447449,0.0693482756614685,0.2585084438323974
0.5552899241447449,0.0693482756614685,0.2585084438323974
0.5552899241447449,0.0693482756614685,0.2585084438323974
0.5552899241447449,0.0693482756614685,0.2585084438323974
0.5552899241447449,0.0693482756614685,0.2585084438323974
0.5552899241447449,0.0693482756614685,0.2585084438323974
0.5552899241447449,0.0693482756614685,0.2585084438323974
0.5552899241447449,0.0693482756614685,0.2585084438323974
0.5552899241447449,0.0693482756614685,0.2585084438323974
0.5552899241447449,0.0693482756614685,0.2585084438323974
